
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2020,2,28,20.99,19.63,20.31,21.28,5.56,24.4,18.84
2020,2,29,22.07,20.59,21.33,22.3,6.41,25.72,19.31
2020,3,1,21.78,20.66,21.23,21.97,5.26,25.09,19.83
2020,3,2,20.62,19.69,20.15,20.73,4.08,23.07,19.0
2020,3,3,21.72,19.74,20.73,21.86,8.09,26.09,18.01
2020,3,4,21.4,19.66,20.53,21.73,6.98,25.45,18.48
2020,3,5,21.06,18.47,19.76,21.58,8.11,25.91,17.81
2020,3,6,19.73,17.58,18.66,20.01,6.98,23.79,16.8
2020,3,7,20.95,17.76,19.36,21.51,9.39,26.44,17.05
2020,3,8,21.63,18.74,20.19,22.05,9.41,26.97,17.57
2020,3,9,21.9,19.01,20.46,22.28,10.26,27.68,17.42
2020,3,10,22.28,18.91,20.6,22.65,11.93,28.54,16.61
2020,3,11,22.0,19.2,20.6,22.37,10.45,27.82,17.37
2020,3,12,22.34,19.24,20.8,22.66,12.3,28.83,16.54
2020,3,13,23.55,20.73,22.14,23.87,11.27,29.51,18.23
2020,3,14,24.12,21.12,22.62,24.51,10.38,29.55,19.16
2020,3,15,24.53,21.16,22.84,24.73,10.07,29.94,19.87
2020,3,16,25.36,21.55,23.46,25.3,10.99,31.14,20.15
2020,3,17,23.62,21.46,22.55,23.58,6.55,27.48,20.94
2020,3,18,23.4,20.07,21.73,23.32,9.77,29.05,19.28
2020,3,19,24.92,21.25,23.08,24.94,12.41,31.47,19.05
2020,3,20,24.79,22.23,23.51,24.91,8.86,30.24,21.38
2020,3,21,22.51,20.97,21.73,22.85,6.15,26.15,20.01
2020,3,22,20.91,18.98,19.95,21.33,7.28,24.87,17.58
2020,3,23,19.65,16.62,18.13,20.04,9.4,24.96,15.57
2020,3,24,19.12,16.4,17.76,19.51,8.8,24.51,15.72
2020,3,25,19.78,16.2,17.99,19.84,10.38,25.86,15.48
2020,3,26,20.32,17.19,18.75,20.69,9.4,25.73,16.33
2020,3,27,20.86,17.64,19.25,21.15,11.09,26.63,15.55
2020,3,28,22.01,18.85,20.44,22.33,11.38,28.04,16.65
2020,3,29,22.69,20.54,21.62,22.95,9.04,28.03,18.99
2020,3,30,22.47,21.15,21.81,22.73,5.98,26.12,20.14
2020,3,31,22.79,20.76,21.77,23.18,8.68,28.22,19.54
2020,4,1,22.59,20.69,21.65,23.01,8.34,27.51,19.17
2020,4,2,23.9,21.25,22.57,23.97,8.71,28.52,19.81
2020,4,3,23.96,20.55,22.26,24.01,12.36,30.48,18.12
2020,4,4,19.9,16.62,18.26,20.28,9.07,25.14,16.07
2020,4,5,21.02,18.02,19.52,21.23,9.61,26.58,16.98
2020,4,6,22.61,19.55,21.08,22.78,12.45,29.34,16.89
2020,4,7,23.0,20.85,21.93,23.26,9.66,29.2,19.55
2020,4,8,20.23,18.44,19.33,20.69,7.13,24.31,17.18
2020,4,9,18.8,16.13,17.47,19.2,6.85,22.96,16.11
2020,4,10,19.23,16.65,17.94,19.61,8.93,24.27,15.34
2020,4,11,19.42,17.1,18.26,19.81,7.72,23.93,16.22
2020,4,12,19.19,16.94,18.07,19.51,7.12,23.62,16.5
2020,4,13,19.92,17.01,18.47,20.26,9.59,25.39,15.8
2020,4,14,21.43,18.21,19.82,21.65,12.09,27.69,15.59
2020,4,15,22.9,20.07,21.48,23.06,10.05,28.85,18.8
2020,4,16,21.57,20.25,20.91,21.69,5.45,24.61,19.16
2020,4,17,19.87,17.98,18.92,20.33,6.18,23.73,17.55
2020,4,18,19.29,17.12,18.21,19.68,7.05,23.54,16.48
2020,4,19,19.51,16.92,18.22,19.9,7.91,24.27,16.36
2020,4,20,19.8,16.53,18.17,19.7,7.93,24.87,16.94
2020,4,21,20.09,17.19,18.65,20.12,8.8,25.37,16.58
2020,4,22,20.55,17.82,19.18,20.84,8.69,25.75,17.05
2020,4,23,20.51,17.76,19.13,20.92,9.06,26.01,16.94
2020,4,24,19.59,16.71,18.15,19.89,9.29,25.07,15.78
2020,4,25,19.51,16.29,17.9,19.5,13.02,26.16,13.15
2020,4,26,21.03,17.69,19.37,21.09,12.16,28.05,15.89
2020,4,27,20.24,17.23,18.73,20.09,8.66,25.29,16.63
2020,4,28,19.29,16.26,17.77,19.29,9.47,24.89,15.42
2020,4,29,19.67,16.17,17.92,19.82,12.05,26.18,14.13
2020,4,30,21.57,15.78,18.67,20.53,11.97,27.47,15.5
2020,5,1,21.04,16.94,18.99,20.42,10.87,27.08,16.2
2020,5,2,21.05,18.14,19.59,21.13,12.2,28.67,16.47
2020,5,3,18.06,15.12,16.59,18.22,6.91,22.1,15.19
2020,5,4,18.93,15.15,17.04,18.63,9.3,24.38,15.08
2020,5,5,20.9,17.4,19.15,20.72,12.98,27.69,14.71
2020,5,6,22.2,17.97,20.08,22.12,10.62,28.62,18.01
2020,5,7,17.41,16.04,16.73,17.68,4.52,19.8,15.28
2020,5,8,17.1,13.77,15.44,17.07,7.06,21.58,14.51
2020,5,9,16.6,13.41,15.01,16.48,11.01,22.63,11.62
2020,5,10,16.8,13.25,15.03,16.98,11.39,23.3,11.91
2020,5,11,17.3,13.15,15.23,17.38,12.23,24.33,12.1
2020,5,12,18.72,15.12,16.92,18.7,12.88,25.6,12.73
2020,5,13,20.9,17.4,19.15,20.85,12.07,27.36,15.29
2020,5,14,21.06,18.76,19.91,21.08,8.59,27.08,18.49
2020,5,15,18.44,17.2,17.82,18.71,5.03,21.26,16.22
2020,5,16,19.35,16.94,18.15,19.52,9.24,24.72,15.48
2020,5,17,19.86,17.3,18.58,19.67,8.37,24.94,16.58
2020,5,18,19.77,17.2,18.49,19.69,9.8,25.33,15.54
2020,5,19,19.33,17.21,18.27,19.5,9.48,24.96,15.48
2020,5,20,18.33,15.63,16.98,18.41,11.55,24.73,13.16
2020,5,21,19.04,16.03,17.54,19.19,11.03,25.11,14.08
2020,5,22,20.58,16.85,18.72,20.57,11.44,26.98,15.54
2020,5,23,22.37,18.7,20.53,22.23,11.38,28.48,17.11
2020,5,24,20.16,18.54,19.35,20.34,8.68,24.51,15.83
2020,5,25,18.33,14.51,16.42,18.11,10.8,24.62,13.81
2020,5,26,15.49,9.88,12.69,15.02,10.19,21.33,11.15
2020,5,27,14.52,10.51,12.52,14.38,12.17,21.29,9.12
2020,5,28,15.65,13.14,14.4,15.33,10.59,21.4,10.82
2020,5,29,16.44,13.79,15.12,16.05,13.06,23.75,10.69
2020,5,30,17.51,14.18,15.85,17.51,13.72,25.24,11.52
2020,5,31,18.39,13.06,15.73,17.58,12.92,25.48,12.56
2020,6,1,18.74,12.01,15.38,17.49,14.59,26.51,11.92
2020,6,2,18.73,14.15,16.44,18.28,14.0,26.67,12.67
2020,6,3,19.97,17.01,18.49,19.86,10.21,25.93,15.72
2020,6,4,20.18,17.82,19.0,20.38,8.37,25.22,16.85
2020,6,5,20.26,17.91,19.08,20.48,7.62,25.04,17.42
2020,6,6,20.56,17.19,18.87,20.65,10.25,26.75,16.5
2020,6,7,20.59,18.05,19.32,20.58,8.38,25.21,16.83
2020,6,8,20.9,18.39,19.65,20.73,8.7,26.58,17.88
2020,6,9,21.36,17.06,19.21,21.18,13.12,28.83,15.71
2020,6,10,22.4,17.5,19.95,22.12,10.22,28.41,18.19
2020,6,11,22.9,17.57,20.23,22.5,11.44,29.23,17.79
2020,6,12,23.48,16.65,20.06,22.98,13.13,31.06,17.93
2020,6,13,22.73,16.52,19.62,22.51,13.04,30.34,17.3
2020,6,14,19.94,17.51,18.72,20.12,8.48,25.29,16.81
2020,6,15,18.33,16.61,17.48,18.73,6.84,22.92,16.09
2020,6,16,18.15,15.98,17.07,18.41,8.56,23.53,14.97
2020,6,17,17.51,13.98,15.75,17.74,10.89,24.01,13.12
2020,6,18,17.18,12.79,14.98,17.4,12.35,24.2,11.85
2020,6,19,19.48,13.46,16.48,19.26,14.39,27.76,13.37
2020,6,20,21.7,17.43,19.57,21.69,13.6,29.29,15.69
2020,6,21,21.78,16.04,18.91,21.8,12.1,29.15,17.05
2020,6,22,21.16,13.62,17.39,21.05,14.84,29.82,14.98
2020,6,23,19.73,11.96,15.84,19.72,12.81,27.16,14.36
2020,6,24,19.55,13.41,16.48,19.76,12.89,27.19,14.3
2020,6,25,20.62,14.45,17.53,20.58,13.75,28.22,14.47
2020,6,26,20.44,16.34,18.39,20.59,8.34,25.26,16.91
2020,6,27,19.42,15.19,17.3,19.67,13.56,28.32,14.76
2020,6,28,17.23,14.29,15.76,17.76,8.19,22.39,14.2
2020,6,29,17.69,14.9,16.3,18.03,8.87,23.19,14.32
2020,6,30,19.12,14.48,16.8,19.19,11.55,25.37,13.81
2020,7,1,20.71,14.77,17.74,20.55,13.36,29.12,15.76
2020,7,2,17.44,12.71,15.08,17.75,10.79,24.34,13.55
2020,7,3,17.38,14.23,15.8,17.67,8.27,22.92,14.65
2020,7,4,18.3,14.91,16.61,18.7,11.86,25.36,13.5
2020,7,5,19.9,15.51,17.71,20.09,12.7,27.31,14.62
2020,7,6,21.19,14.49,17.84,21.0,15.33,30.81,15.48
2020,7,7,20.68,14.19,17.43,20.62,12.84,28.91,16.07
2020,7,8,21.01,13.52,17.26,20.61,15.35,29.42,14.07
2020,7,9,19.87,14.37,17.12,20.06,11.7,27.22,15.51
2020,7,10,18.29,14.57,16.43,18.67,10.15,24.82,14.66
2020,7,11,20.0,14.54,17.27,20.3,14.7,28.4,13.69
2020,7,12,21.76,14.51,18.13,21.72,13.57,29.72,16.15
2020,7,13,22.95,14.16,18.56,22.82,14.33,31.62,17.3
2020,7,14,20.08,16.15,18.12,20.44,8.92,25.26,16.33
2020,7,15,17.23,15.15,16.19,17.84,7.5,21.98,14.48
2020,7,16,16.72,13.79,15.25,17.25,8.59,22.12,13.53
2020,7,17,18.53,14.3,16.41,19.05,15.39,28.01,12.62
2020,7,18,19.0,14.4,16.69,19.37,12.33,26.11,13.77
2020,7,19,18.81,13.58,16.19,18.93,13.98,26.76,12.78
2020,7,20,20.25,13.87,17.06,20.2,14.19,28.51,14.31
2020,7,21,20.82,13.76,17.29,20.65,15.48,29.62,14.14
2020,7,22,20.73,12.98,16.85,20.88,15.66,30.12,14.46
2020,7,23,20.51,13.37,16.94,20.76,15.05,29.23,14.19
2020,7,24,20.2,12.97,16.58,20.53,14.02,28.55,14.53
2020,7,25,20.84,14.15,17.5,21.11,14.37,29.19,14.81
2020,7,26,20.33,14.17,17.25,20.86,14.2,28.44,14.23
2020,7,27,21.33,15.83,18.58,21.67,13.48,28.85,15.38
2020,7,28,22.51,13.83,18.17,22.54,15.02,30.93,15.9
2020,7,29,20.1,15.73,17.92,20.62,8.41,25.71,17.3
2020,7,30,17.37,15.55,16.46,17.87,5.67,20.75,15.08
2020,7,31,17.48,14.48,15.98,18.08,8.2,22.8,14.58
2020,8,1,17.94,13.69,15.82,18.6,11.73,24.94,13.21
2020,8,2,17.28,12.44,14.86,17.92,11.66,24.27,12.6
2020,8,3,16.69,11.34,14.01,17.25,15.16,25.4,10.25
2020,8,4,17.05,11.47,14.26,17.48,15.14,25.69,10.55
2020,8,5,17.1,11.01,14.05,17.61,15.67,25.94,10.26
2020,8,6,17.4,10.71,14.05,17.9,16.35,26.65,10.3
2020,8,7,18.2,11.83,15.02,18.65,15.73,27.26,11.54
2020,8,8,19.42,13.02,16.23,20.01,15.66,28.39,12.73
2020,8,9,19.76,13.36,16.55,20.31,13.86,27.51,13.65
2020,8,10,20.81,13.08,16.94,21.23,14.38,29.12,14.73
2020,8,11,22.26,13.37,17.81,22.64,14.96,30.65,15.69
2020,8,12,22.44,14.14,18.29,22.87,13.52,30.26,16.73
2020,8,13,23.44,14.98,19.22,23.79,13.74,31.82,18.08
2020,8,14,23.37,14.25,18.81,23.49,14.55,31.9,17.35
2020,8,15,23.26,15.65,19.45,23.73,15.87,33.3,17.44
2020,8,16,21.01,16.65,18.83,21.5,11.32,28.65,17.33
2020,8,17,22.66,16.97,19.81,23.23,12.91,30.71,17.8
2020,8,18,23.83,16.89,20.36,24.27,13.77,32.4,18.63
2020,8,19,25.08,16.76,20.92,25.48,15.27,34.33,19.06
2020,8,20,20.67,17.54,19.11,21.48,8.93,26.21,17.29
2020,8,21,16.49,14.37,15.43,17.01,5.99,19.8,13.81
2020,8,22,14.61,12.58,13.6,15.02,4.87,17.43,12.56
2020,8,23,15.31,11.78,13.55,15.78,8.52,20.71,12.19
2020,8,24,15.55,11.47,13.51,15.73,8.53,20.87,12.33
2020,8,25,15.6,11.08,13.34,16.03,10.29,21.42,11.13
2020,8,26,16.55,13.24,14.9,16.93,12.4,23.5,11.11
2020,8,27,19.93,15.36,17.64,20.23,13.23,27.82,14.58
2020,8,28,21.01,15.11,18.06,21.46,15.54,29.61,14.07
2020,8,29,22.61,15.28,18.94,22.97,14.71,30.9,16.19
2020,8,30,24.64,13.99,19.31,24.19,16.3,33.42,17.12
2020,8,31,21.76,16.6,19.19,22.29,12.44,28.89,16.45
2020,9,1,21.33,17.76,19.55,22.16,10.69,27.84,17.15
2020,9,2,21.76,16.5,19.13,22.6,11.77,28.88,17.12
2020,9,3,22.42,13.64,18.03,22.94,14.59,30.51,15.91
2020,9,4,24.35,12.61,18.48,24.71,18.35,35.22,16.86
2020,9,5,22.91,15.52,19.22,23.76,16.46,33.01,16.54
2020,9,6,23.8,13.67,18.73,24.2,18.96,34.69,15.73
2020,9,7,23.23,14.33,18.78,23.99,17.12,33.21,16.08
2020,9,8,23.49,16.47,19.98,24.4,16.48,33.19,16.71
2020,9,9,24.08,17.62,20.85,24.95,14.05,32.8,18.75
2020,9,10,25.48,15.22,20.35,25.6,18.46,36.01,17.55
2020,9,11,25.69,15.35,20.52,26.4,16.67,35.22,18.55
2020,9,12,26.55,13.88,20.22,26.99,18.71,36.96,18.25
2020,9,13,25.11,12.55,18.83,25.73,16.56,34.23,17.68
2020,9,14,25.91,12.78,19.35,26.15,17.86,36.19,18.33
2020,9,15,21.62,17.39,19.5,22.58,8.4,26.5,18.09
2020,9,16,23.34,15.77,19.56,24.23,16.0,32.4,16.4
2020,9,17,25.4,15.21,20.3,26.23,18.59,35.83,17.24
2020,9,18,26.29,16.62,21.45,27.05,17.73,36.9,19.17
2020,9,19,26.68,16.59,21.64,27.23,17.98,38.1,20.12
2020,9,20,22.1,19.41,20.76,22.58,5.75,25.12,19.37
2020,9,21,20.29,18.6,19.44,20.65,5.86,24.48,18.62
2020,9,22,18.52,16.85,17.69,18.93,6.24,22.33,16.09
2020,9,23,18.09,15.78,16.94,18.51,6.04,22.0,15.96
2020,9,24,20.98,17.15,19.06,21.59,12.41,28.14,15.73
2020,9,25,22.72,17.59,20.15,23.4,14.59,30.97,16.38
2020,9,26,23.79,17.33,20.56,24.1,15.71,33.03,17.33
2020,9,27,26.63,15.86,21.25,26.39,18.35,36.95,18.6
2020,9,28,26.61,16.56,21.58,26.95,17.33,37.37,20.04
2020,9,29,24.44,19.72,22.08,25.33,12.09,32.05,19.95
2020,9,30,27.55,19.08,23.31,27.94,18.55,37.94,19.39
2020,10,1,27.99,17.85,22.92,28.46,18.39,38.27,19.88
2020,10,2,29.95,15.77,22.86,30.07,19.26,40.69,21.44
2020,10,3,26.39,19.51,22.95,27.2,11.07,32.98,21.9
2020,10,4,23.0,18.64,20.82,24.12,11.01,29.95,18.94
2020,10,5,25.49,18.55,22.01,26.51,16.9,34.79,17.89
2020,10,6,28.16,19.12,23.64,28.94,17.09,38.05,20.95
2020,10,7,27.84,19.87,23.86,28.69,16.88,38.17,21.3
2020,10,8,27.02,20.19,23.61,27.92,11.64,34.01,22.37
2020,10,9,24.22,19.39,21.8,25.12,10.97,31.09,20.12
2020,10,10,21.99,17.33,19.66,23.09,11.52,28.72,17.19
2020,10,11,19.28,13.21,16.25,20.4,9.48,24.8,15.33
2020,10,12,21.83,15.65,18.74,23.07,14.68,30.07,15.39
2020,10,13,24.75,17.89,21.32,25.65,17.24,34.16,16.92
2020,10,14,25.56,19.82,22.69,26.21,14.57,34.83,20.26
2020,10,15,21.98,18.37,20.17,22.76,9.5,27.58,18.08
2020,10,16,20.16,15.53,17.85,21.2,9.55,26.15,16.59
2020,10,17,20.19,14.12,17.15,21.29,10.8,26.63,15.83
2020,10,18,22.08,14.62,18.35,23.19,14.88,30.39,15.51
2020,10,19,21.76,15.14,18.44,22.24,10.3,27.06,16.75
2020,10,20,24.48,16.8,20.64,25.44,13.05,31.7,18.65
2020,10,21,23.9,18.05,20.98,25.04,12.75,31.97,19.22
2020,10,22,22.01,16.83,19.43,23.1,12.3,29.39,17.08
2020,10,23,22.35,13.72,18.04,23.48,16.38,31.43,15.05
2020,10,24,21.8,17.93,19.86,22.37,10.19,27.26,17.07
2020,10,25,21.57,18.81,20.19,22.01,7.49,25.78,18.29
2020,10,26,21.76,17.59,19.68,22.82,11.27,28.27,17.01
2020,10,27,25.31,17.93,21.62,26.34,17.03,34.2,17.17
2020,10,28,27.76,19.01,23.38,28.47,15.09,36.76,21.67
2020,10,29,26.44,20.26,23.35,27.32,15.82,35.97,20.15
2020,10,30,21.98,19.12,20.55,22.71,8.59,26.87,18.27
2020,10,31,19.42,16.82,18.12,20.24,6.3,23.2,16.9
2020,11,1,17.4,14.62,16.01,17.94,5.85,20.37,14.52
2020,11,2,17.8,12.41,15.11,18.67,9.61,23.71,14.09
2020,11,3,19.36,14.89,17.12,20.02,11.3,25.73,14.42
2020,11,4,19.44,16.62,18.02,20.15,8.71,24.9,16.19
2020,11,5,20.17,16.65,18.41,20.87,9.91,26.31,16.4
2020,11,6,20.08,16.65,18.37,21.05,9.9,26.23,16.33
2020,11,7,22.06,17.23,19.64,22.88,13.23,29.93,16.7
2020,11,8,23.11,19.12,21.12,23.97,13.45,31.06,17.61
2020,11,9,24.54,20.36,22.44,25.3,12.18,31.54,19.36
2020,11,10,23.91,20.15,22.03,24.12,9.86,30.21,20.35
2020,11,11,23.65,21.27,22.46,23.88,8.05,28.96,20.9
2020,11,12,23.38,20.83,22.11,23.67,8.58,28.74,20.16
2020,11,13,23.27,21.24,22.26,23.37,6.48,27.26,20.79
2020,11,14,23.43,20.65,22.04,23.62,7.84,28.4,20.55
2020,11,15,25.3,20.62,22.96,25.48,12.62,32.55,19.94
2020,11,16,25.9,20.98,23.44,26.15,13.07,33.19,20.13
2020,11,17,24.55,21.14,22.84,24.9,11.05,31.39,20.33
2020,11,18,21.05,18.93,19.99,21.55,4.97,24.05,19.08
2020,11,19,21.93,19.3,20.61,22.37,9.92,28.33,18.42
2020,11,20,19.86,17.15,18.51,20.59,6.75,23.86,17.11
2020,11,21,20.23,16.74,18.49,20.94,9.35,25.48,16.12
2020,11,22,20.82,17.72,19.26,21.58,9.61,26.14,16.53
2020,11,23,21.27,17.9,19.58,22.05,9.97,26.78,16.82
2020,11,24,22.67,18.79,20.73,23.37,10.98,28.76,17.77
2020,11,25,23.83,19.26,21.55,24.56,12.73,30.46,17.73
2020,11,26,25.26,19.04,22.15,25.82,12.62,32.26,19.64
2020,11,27,25.65,18.85,22.25,26.37,14.66,33.62,18.96
2020,11,28,25.15,18.44,21.8,25.97,12.66,31.95,19.3
2020,11,29,25.54,18.33,21.94,26.36,13.37,32.87,19.5
2020,11,30,26.87,18.83,22.85,27.45,15.62,35.24,19.63
2020,12,1,25.08,20.78,22.94,25.58,8.89,30.57,21.68
2020,12,2,24.4,21.09,22.75,25.01,9.55,30.45,20.91
2020,12,3,26.61,21.78,24.19,26.9,11.27,32.73,21.45
2020,12,4,25.86,21.52,23.69,26.18,8.46,30.81,22.35
2020,12,5,24.39,21.48,22.93,25.08,7.59,29.32,21.72
2020,12,6,23.61,21.03,22.32,24.08,7.3,28.22,20.92
2020,12,7,23.64,21.82,22.73,23.83,5.48,26.78,21.3
2020,12,8,24.12,21.5,22.81,24.38,8.61,29.66,21.05
2020,12,9,23.25,20.64,21.94,23.47,6.52,27.0,20.49
2020,12,10,22.19,20.12,21.15,22.5,4.82,24.94,20.12
2020,12,11,23.19,20.44,21.82,23.42,8.22,27.89,19.67
2020,12,12,25.02,21.69,23.35,25.19,9.4,30.11,20.71
2020,12,13,25.36,21.68,23.51,25.19,8.39,30.04,21.65
2020,12,14,26.31,20.92,23.62,26.2,10.37,32.04,21.66
2020,12,15,26.39,21.03,23.71,26.48,10.51,32.51,22.0
2020,12,16,25.37,22.01,23.69,25.64,8.59,29.94,21.34
2020,12,17,25.05,22.58,23.81,24.99,7.07,29.48,22.4
2020,12,18,25.03,22.01,23.52,25.33,9.45,30.58,21.13
2020,12,19,25.36,22.19,23.77,25.6,9.23,31.08,21.84
2020,12,20,26.61,21.64,24.12,26.88,13.59,33.83,20.24
2020,12,21,27.48,22.3,24.89,27.72,11.85,34.4,22.56
2020,12,22,24.56,22.46,23.51,24.89,6.82,28.43,21.6
2020,12,23,22.17,20.15,21.16,22.75,7.24,26.24,19.0
2020,12,24,20.99,19.26,20.12,21.58,6.37,25.12,18.75
2020,12,25,21.94,19.78,20.87,22.53,7.87,26.6,18.73
2020,12,26,23.15,20.4,21.77,23.62,9.01,28.25,19.24
2020,12,27,22.4,21.37,21.89,22.4,3.93,24.69,20.76
2020,12,28,23.4,21.34,22.37,23.16,7.3,27.4,20.09
2020,12,29,23.8,21.43,22.61,23.78,6.87,27.54,20.66
2020,12,30,24.66,21.44,23.05,24.58,8.49,29.49,21.0
2020,12,31,26.65,21.31,23.98,26.42,11.86,32.57,20.71
2021,1,1,24.91,21.98,23.44,25.01,8.65,30.14,21.49
2021,1,2,22.77,20.71,21.74,22.9,6.19,26.68,20.5
2021,1,3,22.1,20.03,21.07,22.42,6.33,26.1,19.77
2021,1,4,23.48,20.84,22.16,23.8,9.22,29.01,19.79
2021,1,5,25.94,21.28,23.62,26.08,12.65,32.82,20.17
2021,1,6,26.5,22.44,24.47,26.26,9.49,31.3,21.81
2021,1,7,25.92,22.47,24.19,25.83,8.05,30.26,22.21
2021,1,8,24.9,22.3,23.6,25.12,7.03,29.42,22.4
2021,1,9,24.83,22.12,23.48,25.04,7.08,29.22,22.15
2021,1,10,25.62,22.62,24.12,25.86,8.41,30.44,22.03
2021,1,11,25.06,22.2,23.63,25.27,8.22,29.71,21.49
2021,1,12,25.81,22.08,23.95,26.03,10.77,31.82,21.05
2021,1,13,25.48,21.95,23.71,25.79,8.27,30.65,22.38
2021,1,14,25.03,20.86,22.94,25.44,10.61,30.82,20.22
2021,1,15,24.58,20.8,22.69,24.99,10.45,30.28,19.83
2021,1,16,23.83,20.42,22.13,23.96,8.25,28.97,20.72
2021,1,17,24.86,19.62,22.24,25.02,10.98,31.04,20.06
2021,1,18,25.65,18.42,22.03,25.53,12.69,32.34,19.65
2021,1,19,24.99,18.87,21.94,25.14,12.94,32.43,19.49
2021,1,20,25.04,19.76,22.4,25.16,12.41,31.63,19.23
2021,1,21,24.65,19.55,22.1,25.01,11.64,31.09,19.45
2021,1,22,24.44,19.94,22.19,24.9,11.41,30.4,19.0
2021,1,23,24.68,19.4,22.04,25.13,10.0,30.6,20.6
2021,1,24,24.58,18.78,21.69,25.05,13.01,31.54,18.53
2021,1,25,25.38,19.7,22.54,25.51,10.95,30.94,19.99
2021,1,26,26.12,20.16,23.15,26.29,12.36,32.5,20.14
2021,1,27,26.22,18.93,22.57,26.37,12.17,33.33,21.16
2021,1,28,26.65,16.58,21.62,26.39,15.34,35.01,19.67
2021,1,29,27.05,18.46,22.76,26.9,13.39,34.2,20.82
2021,1,30,27.71,18.91,23.31,27.93,13.95,35.6,21.64
2021,1,31,27.58,19.05,23.32,27.76,14.12,35.31,21.19
2021,2,1,26.6,19.07,22.83,26.8,11.39,33.36,21.98
2021,2,2,26.44,20.23,23.33,26.55,9.2,31.47,22.27
2021,2,3,26.12,19.89,23.0,26.57,13.76,33.98,20.22
2021,2,4,27.93,20.37,24.15,28.02,14.73,35.85,21.12
2021,2,5,25.56,22.05,23.8,25.69,8.91,30.2,21.29
2021,2,6,20.87,18.13,19.51,21.38,7.47,25.17,17.7
2021,2,7,20.69,18.42,19.55,21.15,7.58,25.27,17.69
2021,2,8,20.5,18.6,19.55,20.84,5.8,24.18,18.38
2021,2,9,20.54,17.97,19.25,20.76,5.47,23.65,18.19
2021,2,10,22.34,18.83,20.58,22.8,10.93,28.13,17.2
2021,2,11,23.15,20.45,21.8,23.16,7.92,28.05,20.12
2021,2,12,23.19,20.93,22.05,23.19,7.07,27.05,19.98
2021,2,13,23.58,21.58,22.58,23.55,7.0,27.81,20.8
2021,2,14,24.7,21.29,23.0,24.59,9.86,29.98,20.12
2021,2,15,24.09,21.96,23.03,24.14,7.52,28.75,21.22
2021,2,16,24.83,21.26,23.05,25.07,11.05,31.05,20.01
2021,2,17,24.7,20.86,22.78,24.46,9.75,30.01,20.26
2021,2,18,24.69,21.26,22.97,24.97,12.66,31.91,19.26
2021,2,19,25.17,20.94,23.05,25.48,9.08,30.72,21.64
2021,2,20,24.26,21.56,22.9,24.63,8.25,29.12,20.87
2021,2,21,23.99,21.81,22.9,24.35,8.54,29.47,20.92
2021,2,22,23.42,21.34,22.38,23.66,6.77,27.48,20.72
2021,2,23,24.39,19.98,22.18,24.41,10.69,30.55,19.87
2021,2,24,24.05,19.15,21.6,24.08,14.0,32.17,18.18
2021,2,25,23.58,19.9,21.74,23.73,9.32,29.12,19.8
2021,2,26,22.4,20.62,21.51,22.56,5.78,26.23,20.45
2021,2,27,22.76,21.0,21.88,22.88,6.1,26.46,20.36
2021,2,28,23.67,19.89,21.78,23.97,10.06,29.2,19.14
2021,3,1,23.63,19.8,21.72,23.97,10.5,29.51,19.01
2021,3,2,24.48,19.65,22.06,24.77,11.62,30.9,19.28
2021,3,3,25.48,19.98,22.73,25.69,11.98,31.87,19.89
2021,3,4,26.58,19.8,23.19,26.62,12.21,33.07,20.86
2021,3,5,26.49,20.99,23.74,26.58,10.91,32.86,21.94
2021,3,6,24.62,21.08,22.85,24.79,8.46,29.99,21.53
2021,3,7,22.62,21.1,21.86,22.8,5.19,26.08,20.9
2021,3,8,22.74,20.98,21.86,23.12,5.67,26.47,20.8
2021,3,9,22.19,20.67,21.43,22.44,5.04,25.25,20.21
2021,3,10,22.83,20.66,21.75,23.24,7.77,27.85,20.07
2021,3,11,24.8,21.89,23.34,24.97,10.02,30.58,20.56
2021,3,12,25.15,22.18,23.67,25.44,8.91,30.58,21.65
2021,3,13,24.82,21.76,23.29,25.05,8.6,29.93,21.33
2021,3,14,23.85,21.12,22.48,23.65,6.28,27.36,21.08
2021,3,15,24.52,20.31,22.41,24.63,9.91,30.65,20.76
2021,3,16,24.32,21.06,22.69,24.44,9.42,29.73,20.31
2021,3,17,24.62,20.16,22.4,24.82,11.85,30.98,19.12
2021,3,18,25.04,19.98,22.51,25.05,11.66,31.86,20.19
2021,3,19,24.24,20.48,22.36,24.06,7.78,28.59,20.81
2021,3,20,24.08,19.68,21.88,24.37,11.81,30.52,18.71
2021,3,21,24.35,18.99,21.67,24.49,12.07,30.85,18.78
2021,3,22,24.65,19.68,22.16,24.97,13.05,32.33,19.28
2021,3,23,24.22,19.81,22.01,24.48,11.1,30.87,19.76
2021,3,24,24.4,19.4,21.9,24.54,13.36,32.42,19.06
2021,3,25,23.8,19.12,21.47,23.88,10.43,29.3,18.87
2021,3,26,25.25,20.11,22.68,25.51,12.42,32.49,20.07
2021,3,27,25.63,19.97,22.8,25.85,14.09,33.97,19.88
2021,3,28,24.95,19.53,22.24,25.26,11.77,31.91,20.14
2021,3,29,25.65,20.04,22.85,25.94,12.92,33.26,20.33
2021,3,30,25.36,21.17,23.26,25.68,11.81,32.86,21.05
2021,3,31,22.66,19.73,21.19,22.9,8.36,27.67,19.3
